		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 0.484375	M = 256	N = 8	m = 9	n = 2048
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
000111111    0    1    1    0    0    0    0    0  4.012121 0.856028 SUCCESS  29
001000011    2    1    0    0    0    1    1    0  8.343434 0.400661 SUCCESS  30
001000101    1    0    1    0    1    1    1    0  4.206061 0.838070 SUCCESS  31
001000111    0    0    0    0    0    0    0    1  3.947475 0.861831 SUCCESS  32
001001011    1    1    0    0    0    1    0    0  4.076768 0.850132 SUCCESS  33
001001101    1    1    0    1    0    0    1    1  4.206061 0.838070 SUCCESS  34
001001111    0    0    1    1    0    1    0    0  4.076768 0.850132 SUCCESS  35
001010011    0    0    1    2    0    0    0    0  8.214141 0.412837 SUCCESS  36
001010101    0    0    1    0    2    1    2    1 12.610101 0.125988 SUCCESS  37
001010111    0    0    0    1    0    1    0    0  4.012121 0.856028 SUCCESS  38
001011011    0    0    0    1    2    0    1    1  8.343434 0.400661 SUCCESS  39
001011101    0    1    2    1    0    0    2    0 12.545455 0.128476 SUCCESS  40
001011111    1    0    0    0    0    1    1    1  4.141414 0.844144 SUCCESS  41
001100101    0    0    1    0    1    0    2    0  8.278788 0.406722 SUCCESS  42
001100111    1    0    0    1    1    0    1    1  4.206061 0.838070 SUCCESS  43
001101011    1    0    0    0    0    0    0    1  4.012121 0.856028 SUCCESS  44
001101101    2    1    0    0    0    0    0    0  8.214141 0.412837 SUCCESS  45
001101111    0    1    1    0    0    1    0    1  4.141414 0.844144 SUCCESS  46
001110101    1    1    0    3    0    0    1    1 16.747475 0.032849 SUCCESS  47
001110111    2    0    0    1    0    1    1    1  8.408081 0.394656 SUCCESS  48
001111011    0    0    0    2    0    0    0    0  8.149495 0.419005 SUCCESS  49
001111101    0    0    0    0    0    1    0    0  3.947475 0.861831 SUCCESS  50
001111111    0    0    1    0    0    1    0    1  4.076768 0.850132 SUCCESS  51
010000011    1    0    1    0    2    0    0    0  8.278788 0.406722 SUCCESS  52
010000111    1    1    1    1    0    1    1    1  4.335354 0.825671 SUCCESS  53
010001011    2    0    1    0    0    1    0    1  8.343434 0.400661 SUCCESS  54
010001111    0    0    1    0    0    1    0    0  4.012121 0.856028 SUCCESS  55
010010011    1    1    0    0    0    0    0    1  4.076768 0.850132 SUCCESS  56
010010111    1    1    0    0    1    1    2    1  8.472727 0.388705 SUCCESS  57
010011011    0    2    0    2    0    0    0    1 12.480808 0.131006 SUCCESS  58
010011111    0    0    1    1    0    1    0    0  4.076768 0.850132 SUCCESS  59
010100011    0    0    0    0    0    0    1    0  3.947475 0.861831 SUCCESS  60
010100111    0    1    1    1    0    0    0    1  4.141414 0.844144 SUCCESS  61
010101011    0    0    1    0    1    1    0    0  4.076768 0.850132 SUCCESS  62
010101111    0    0    0    0    1    0    0    0  3.947475 0.861831 SUCCESS  63
010110011    1    1    0    0    1    0    0    1  4.141414 0.844144 SUCCESS  64
010110111    0    0    1    1    2    0    0    0  8.278788 0.406722 SUCCESS  65
010111011    0    1    1    1    0    1    2    0  8.408081 0.394656 SUCCESS  66
010111111    1    0    1    0    0    0    1    0  4.076768 0.850132 SUCCESS  67
011000111    0    1    1    1    0    0    0    0  4.076768 0.850132 SUCCESS  68
011001111    0    0    1    1    1    0    1    1  4.206061 0.838070 SUCCESS  69
011010111    1    1    0    0    0    0    0    0  4.012121 0.856028 SUCCESS  70
011011111    1    0    1    0    1    1    0    0  4.141414 0.844144 SUCCESS  71
011101111    1    0    0    0    1    1    0    2  8.343434 0.400661 SUCCESS  72
011111111    1    0    1    0    0    0    0    1  4.076768 0.850132 SUCCESS  73
100000000    0    0    1    2    0    1    0    1  8.343434 0.400661 SUCCESS  74
100010000    2    1    1    0    0    0    1    0  8.343434 0.400661 SUCCESS  75
100100000    1    0    1    0    1    0    0    0  4.076768 0.850132 SUCCESS  76
100101000    0    0    1    0    0    0    0    1  4.012121 0.856028 SUCCESS  77
100110000    1    0    1    0    0    0    0    0  4.012121 0.856028 SUCCESS  78
100111000    0    2    1    0    0    0    1    1  8.343434 0.400661 SUCCESS  79
101000000    0    0    1    0    2    0    0    1  8.278788 0.406722 SUCCESS  80
101000100    1    0    1    0    0    1    0    0  4.076768 0.850132 SUCCESS  81
101001000    2    0    0    0    1    1    3    0 20.884848 0.007460 FAILURE  82
101001100    0    0    1    1    0    0    0    0  4.012121 0.856028 SUCCESS  83
101010000    1    0    0    0    2    1    0    0  8.278788 0.406722 SUCCESS  84
101010100    0    0    0    1    1    1    2    1  8.408081 0.394656 SUCCESS  85
101011000    0    0    0    0    3    3    0    1 29.159596 0.000297 FAILURE  86
101011100    1    0    0    1    0    0    0    0  4.012121 0.856028 SUCCESS  87
101100000    0    2    1    0    1    1    0    1  8.408081 0.394656 SUCCESS  88
101100100    0    0    0    2    0    1    1    1  8.343434 0.400661 SUCCESS  89
101101000    1    0    1    0    0    1    0    0  4.076768 0.850132 SUCCESS  90
101101100    0    1    1    0    0    1    1    0  4.141414 0.844144 SUCCESS  91
101110000    1    2    0    3    0    1    2    0 25.151515 0.001465 FAILURE  92
101110100    0    0    1    0    0    0    0    0  3.947475 0.861831 SUCCESS  93
101111000    1    2    0    0    1    0    0    2 12.545455 0.128476 SUCCESS  94
101111100    0    1    1    0    0    1    0    0  4.076768 0.850132 SUCCESS  95
110000000    0    1    1    2    0    1    0    1  8.408081 0.394656 SUCCESS  96
110000010    2    0    0    1    2    1    1    0 12.610101 0.125988 SUCCESS  97
110000100    0    1    1    0    1    0    3    0 16.682828 0.033587 SUCCESS  98
110001000    2    1    0    0    0    0    0    0  8.214141 0.412837 SUCCESS  99
110001010    0    2    0    0    0    0    0    1  8.214141 0.412837 SUCCESS 100
110010000    0    0    1    0    0    1    0    0  4.012121 0.856028 SUCCESS 101
110010010    0    1    0    1    0    1    0    0  4.076768 0.850132 SUCCESS 102
110010100    0    0    1    1    0    0    0    0  4.012121 0.856028 SUCCESS 103
110011000    0    0    0    0    0    0    0    0  3.882828 0.867537 SUCCESS 104
110011010    1    0    0    0    0    1    0    2  8.278788 0.406722 SUCCESS 105
110100000    0    0    1    0    1    0    0    1  4.076768 0.850132 SUCCESS 106
110100010    2    0    2    0    0    1    0    0 12.480808 0.131006 SUCCESS 107
110100100    1    0    0    0    1    2    2    1 12.610101 0.125988 SUCCESS 108
110101000    0    0    0    0    0    0    1    1  4.012121 0.856028 SUCCESS 109
110101010    0    0    0    1    0    1    0    0  4.012121 0.856028 SUCCESS 110
110101100    0    0    0    0    1    2    0    2 12.480808 0.131006 SUCCESS 111
110110000    0    3    1    0    1    1    1    0 16.747475 0.032849 SUCCESS 112
110110010    0    1    1    3    0    1    2    0 20.949495 0.007283 FAILURE 113
110110100    2    1    1    0    0    0    0    1  8.343434 0.400661 SUCCESS 114
110111000    0    1    0    3    0    1    1    0 16.682828 0.033587 SUCCESS 115
110111010    1    0    1    0    0    0    0    0  4.012121 0.856028 SUCCESS 116
110111100    1    0    1    0    0    1    0    1  4.141414 0.844144 SUCCESS 117
111000000    1    2    2    2    0    0    1    2 21.078788 0.006941 FAILURE 118
111000010    0    0    1    1    0    0    3    0 16.618182 0.034340 SUCCESS 119
111000100    2    2    0    0    0    0    0    0 12.416162 0.133579 SUCCESS 120
111000110    0    0    0    0    0    0    0    1  3.947475 0.861831 SUCCESS 121
111001000    0    0    1    0    0    0    0    0  3.947475 0.861831 SUCCESS 122
111001010    0    0    0    1    1    0    0    0  4.012121 0.856028 SUCCESS 123
111001100    0    0    0    1    0    0    0    0  3.947475 0.861831 SUCCESS 124
111010000    0    0    2    0    1    0    0    2 12.480808 0.131006 SUCCESS 125
111010010    0    0    0    0    1    1    0    2  8.278788 0.406722 SUCCESS 126
111010100    1    0    0    1    0    0    0    1  4.076768 0.850132 SUCCESS 127
111010110    0    0    0    1    0    3    0    0 16.553535 0.035109 SUCCESS 128
111011000    0    1    1    0    0    0    1    1  4.141414 0.844144 SUCCESS 129
111011010    1    0    1    0    1    0    0    1  4.141414 0.844144 SUCCESS 130
111011100    0    0    0    4    0    0    1    1 29.094949 0.000305 FAILURE 131
111100000    0    1    1    1    1    0    1    2  8.472727 0.388705 SUCCESS 132
111100010    1    1    0    0    1    0    0    0  4.076768 0.850132 SUCCESS 133
111100100    0    1    1    0    0    1    0    0  4.076768 0.850132 SUCCESS 134
111100110    0    1    1    0    0    0    0    1  4.076768 0.850132 SUCCESS 135
111101000    1    0    3    0    1    3    0    1 29.288889 0.000282 FAILURE 136
111101010    0    0    0    0    1    0    0    0  3.947475 0.861831 SUCCESS 137
111101100    0    1    1    0    0    1    0    0  4.076768 0.850132 SUCCESS 138
111101110    0    0    0    2    0    0    0    1  8.214141 0.412837 SUCCESS 139
111110000    0    1    1    1    0    0    1    0  4.141414 0.844144 SUCCESS 140
111110010    0    1    0    0    0    0    0    0  3.947475 0.861831 SUCCESS 141
111110100    0    0    1    0    2    1    0    1  8.343434 0.400661 SUCCESS 142
111110110    1    0    1    0    1    1    0    0  4.141414 0.844144 SUCCESS 143
111111000    0    0    0    1    1    0    1    0  4.076768 0.850132 SUCCESS 144
111111010    0    0    1    0    1    0    0    1  4.076768 0.850132 SUCCESS 145
111111100    0    0    0    0    1    0    1    0  4.012121 0.856028 SUCCESS 146
111111110    0    0    1    0    0    0    0    1  4.012121 0.856028 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 0.484375	M = 256	N = 8	m = 9	n = 2048
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    0    1    0    1    0    0    0    1  4.076768 0.850132 SUCCESS   0
000000011    0    0    0    1    0    0    0    1  4.012121 0.856028 SUCCESS   1
000000101    0    2    0    0    0    0    0    0  8.149495 0.419005 SUCCESS   2
000000111    0    1    1    1    0    0    0    1  4.141414 0.844144 SUCCESS   3
000001001    0    0    2    0    0    0    0    0  8.149495 0.419005 SUCCESS   4
000001011    0    1    1    1    0    1    0    0  4.141414 0.844144 SUCCESS   5
000001101    0    0    0    0    0    1    0    0  3.947475 0.861831 SUCCESS   6
000001111    0    1    2    0    1    1    0    0  8.343434 0.400661 SUCCESS   7
000010001    0    0    0    0    0    1    1    0  4.012121 0.856028 SUCCESS   8
000010011    0    1    2    0    0    0    0    0  8.214141 0.412837 SUCCESS   9
000010101    1    1    0    1    0    0    0    0  4.076768 0.850132 SUCCESS  10
000010111    0    1    1    1    0    0    0    0  4.076768 0.850132 SUCCESS  11
000011001    0    0    2    0    1    0    1    0  8.278788 0.406722 SUCCESS  12
000011011    0    1    0    0    2    0    0    1  8.278788 0.406722 SUCCESS  13
000011101    0    0    1    1    0    1    1    1  4.206061 0.838070 SUCCESS  14
000011111    0    0    0    3    1    1    0    0 16.618182 0.034340 SUCCESS  15
000100011    0    0    1    0    2    1    0    0  8.278788 0.406722 SUCCESS  16
000100101    1    1    0    0    0    0    0    2  8.278788 0.406722 SUCCESS  17
000100111    1    0    2    0    0    1    0    0  8.278788 0.406722 SUCCESS  18
000101001    0    0    0    1    0    0    0    1  4.012121 0.856028 SUCCESS  19
000101011    1    0    0    0    1    0    1    0  4.076768 0.850132 SUCCESS  20
000101101    0    0    0    0    2    0    1    0  8.214141 0.412837 SUCCESS  21
000101111    1    1    1    1    0    0    0    0  4.141414 0.844144 SUCCESS  22
000110011    0    1    1    0    1    0    0    1  4.141414 0.844144 SUCCESS  23
000110101    0    0    0    0    1    0    1    1  4.076768 0.850132 SUCCESS  24
000110111    0    1    0    0    1    0    1    2  8.343434 0.400661 SUCCESS  25
000111001    1    1    0    1    0    1    1    1  4.270707 0.831911 SUCCESS  26
000111011    0    0    1    0    0    1    1    2  8.343434 0.400661 SUCCESS  27
000111101    1    1    1    0    1    1    1    0  4.270707 0.831911 SUCCESS  28
000111111    0    0    0    2    1    1    1    0  8.343434 0.400661 SUCCESS  29
001000011    0    0    0    2    0    1    1    1  8.343434 0.400661 SUCCESS  30
001000101    0    0    0    0    2    1    0    0  8.214141 0.412837 SUCCESS  31
001000111    0    0    1    0    1    1    1    0  4.141414 0.844144 SUCCESS  32
001001011    0    1    0    1    0    1    0    1  4.141414 0.844144 SUCCESS  33
001001101    0    0    0    1    0    0    1    0  4.012121 0.856028 SUCCESS  34
001001111    2    0    0    0    0    1    0    1  8.278788 0.406722 SUCCESS  35
001010011    0    0    0    0    0    0    0    0  3.882828 0.867537 SUCCESS  36
001010101    0    0    0    0    1    0    0    0  3.947475 0.861831 SUCCESS  37
001010111    1    0    1    1    0    0    0    1  4.141414 0.844144 SUCCESS  38
001011011    1    0    0    0    0    0    1    0  4.012121 0.856028 SUCCESS  39
001011101    1    0    1    1    1    0    0    0  4.141414 0.844144 SUCCESS  40
001011111    0    1    0    0    0    0    0    0  3.947475 0.861831 SUCCESS  41
001100101    0    0    1    0    1    0    2    1  8.343434 0.400661 SUCCESS  42
001100111    1    1    1    0    1    0    0    1  4.206061 0.838070 SUCCESS  43
001101011    0    0    1    0    1    0    0    1  4.076768 0.850132 SUCCESS  44
001101101    0    1    1    0    0    0    0    0  4.012121 0.856028 SUCCESS  45
001101111    0    1    1    1    0    0    2    0  8.343434 0.400661 SUCCESS  46
001110101    2    0    1    0    0    1    0    0  8.278788 0.406722 SUCCESS  47
001110111    1    0    2    0    0    1    0    1  8.343434 0.400661 SUCCESS  48
001111011    1    0    1    0    2    0    1    0  8.343434 0.400661 SUCCESS  49
001111101    1    0    0    1    0    0    0    0  4.012121 0.856028 SUCCESS  50
001111111    1    1    0    3    1    2    1    0 21.014141 0.007110 FAILURE  51
010000011    0    1    2    0    0    2    2    0 16.747475 0.032849 SUCCESS  52
010000111    0    2    0    2    0    2    0    1 16.747475 0.032849 SUCCESS  53
010001011    0    0    0    1    1    0    1    0  4.076768 0.850132 SUCCESS  54
010001111    0    0    1    1    1    0    1    0  4.141414 0.844144 SUCCESS  55
010010011    0    0    0    0    0    1    1    1  4.076768 0.850132 SUCCESS  56
010010111    1    1    0    1    0    0    1    0  4.141414 0.844144 SUCCESS  57
010011011    0    0    1    0    0    1    1    0  4.076768 0.850132 SUCCESS  58
010011111    0    1    0    0    0    1    0    1  4.076768 0.850132 SUCCESS  59
010100011    1    0    0    1    1    0    1    1  4.206061 0.838070 SUCCESS  60
010100111    1    1    0    0    1    1    0    2  8.408081 0.394656 SUCCESS  61
010101011    0    0    0    0    0    2    0    0  8.149495 0.419005 SUCCESS  62
010101111    0    0    0    1    0    0    0    1  4.012121 0.856028 SUCCESS  63
010110011    0    0    2    1    0    0    0    2 12.480808 0.131006 SUCCESS  64
010110111    1    0    0    0    1    1    1    0  4.141414 0.844144 SUCCESS  65
010111011    0    0    2    0    2    0    0    0 12.416162 0.133579 SUCCESS  66
010111111    1    1    0    0    0    0    0    0  4.012121 0.856028 SUCCESS  67
011000111    1    0    1    0    2    1    3    0 20.949495 0.007283 FAILURE  68
011001111    1    1    1    0    1    1    0    1  4.270707 0.831911 SUCCESS  69
011010111    0    0    1    0    1    0    0    0  4.012121 0.856028 SUCCESS  70
